ID_Finanza,TipoGasto,Categoria,Monto
3461,Suscripciones SaaS,OPEX,268.53
3462,Hardware,CAPEX,1121.37
3463,Hardware,CAPEX,913.10
3464,Desarrollo a Medida,CAPEX,1537.44
3465,Viajes,OPEX,226.53
3466,Desarrollo a Medida,CAPEX,1664.35
3467,Capacitacion,OPEX,744.71
3468,Soporte,OPEX,382.00
3469,Hardware,CAPEX,414.17
3470,Viajes,OPEX,628.79
3471,Hardware,CAPEX,131.56
3472,Capacitacion,OPEX,1715.08
3473,Suscripciones SaaS,OPEX,743.33
3474,Viajes,OPEX,814.96
3475,Capacitacion,OPEX,372.10
3476,Soporte,OPEX,578.70
3477,Hardware,CAPEX,491.55
3478,Hardware,CAPEX,491.28
3479,Capacitacion,OPEX,697.90
3480,Capacitacion,OPEX,474.03
3481,Suscripciones SaaS,OPEX,268.00
3482,Soporte,OPEX,571.38
3483,Suscripciones SaaS,OPEX,1488.26
3484,Licencias Perpetuas,CAPEX,1363.23
3485,Capacitacion,OPEX,428.81
3486,Desarrollo a Medida,CAPEX,507.58
3487,Hardware,CAPEX,105.16
3488,Soporte,OPEX,596.56
3489,Hardware,CAPEX,532.95
3490,Suscripciones SaaS,OPEX,2173.02
3491,Suscripciones SaaS,OPEX,1527.23
3492,Soporte,OPEX,1526.72
3493,Suscripciones SaaS,OPEX,1195.82
3494,Capacitacion,OPEX,428.95
3495,Hardware,CAPEX,1385.85
3496,Hardware,CAPEX,764.97
3497,Capacitacion,OPEX,484.61
3498,Servicios Nube,OPEX,179.79
3499,Hardware,CAPEX,298.46
3500,Soporte,OPEX,745.48
3501,Suscripciones SaaS,OPEX,725.57
3502,Capacitacion,OPEX,1040.22
3503,Capacitacion,OPEX,1026.95
3504,Desarrollo a Medida,CAPEX,384.02
3505,Desarrollo a Medida,CAPEX,969.99
3506,Suscripciones SaaS,OPEX,503.55
3507,Licencias Perpetuas,CAPEX,306.32
3508,Suscripciones SaaS,OPEX,931.05
3509,Servicios Nube,OPEX,1346.22
3510,Hardware,CAPEX,338.60
3511,Soporte,OPEX,607.47
3512,Servicios Nube,OPEX,492.82
3513,Hardware,CAPEX,2117.57
3514,Licencias Perpetuas,CAPEX,402.72
3515,Hardware,CAPEX,586.70
3516,Suscripciones SaaS,OPEX,1894.98
3517,Hardware,CAPEX,849.69
3518,Servicios Nube,OPEX,461.64
3519,Soporte,OPEX,994.03
3520,Viajes,OPEX,1470.43
3521,Licencias Perpetuas,CAPEX,755.05
3522,Capacitacion,OPEX,816.55
3523,Capacitacion,OPEX,576.13
3524,Desarrollo a Medida,CAPEX,531.82
3525,Viajes,OPEX,336.14
3526,Capacitacion,OPEX,721.49
3527,Soporte,OPEX,191.54
3528,Hardware,CAPEX,455.29
3529,Suscripciones SaaS,OPEX,545.81
3530,Suscripciones SaaS,OPEX,648.63
3531,Desarrollo a Medida,CAPEX,274.73
3532,Licencias Perpetuas,CAPEX,380.25
3533,Soporte,OPEX,678.39
3534,Soporte,OPEX,436.47
3535,Capacitacion,OPEX,710.82
3536,Desarrollo a Medida,CAPEX,470.04
3537,Soporte,OPEX,694.90
3538,Soporte,OPEX,1917.72
3539,Hardware,CAPEX,483.49
3540,Suscripciones SaaS,OPEX,612.18
3541,Licencias Perpetuas,CAPEX,1551.98
3542,Soporte,OPEX,970.74
3543,Servicios Nube,OPEX,532.04
3544,Soporte,OPEX,481.15
3545,Hardware,CAPEX,707.66
3546,Servicios Nube,OPEX,135.12
3547,Servicios Nube,OPEX,609.39
3548,Hardware,CAPEX,321.21
3549,Viajes,OPEX,554.06
3550,Suscripciones SaaS,OPEX,420.15
3551,Desarrollo a Medida,CAPEX,2103.80
3552,Licencias Perpetuas,CAPEX,900.88
3553,Hardware,CAPEX,851.96
3554,Viajes,OPEX,112.19
3555,Soporte,OPEX,731.36
3556,Suscripciones SaaS,OPEX,951.64
3557,Desarrollo a Medida,CAPEX,892.66
3558,Licencias Perpetuas,CAPEX,332.52
3559,Hardware,CAPEX,883.71
3560,Servicios Nube,OPEX,565.90
3561,Soporte,OPEX,127.17
3562,Licencias Perpetuas,CAPEX,961.15
3563,Servicios Nube,OPEX,551.06
3564,Servicios Nube,OPEX,445.30
3565,Desarrollo a Medida,CAPEX,697.22
3566,Suscripciones SaaS,OPEX,277.90
3567,Licencias Perpetuas,CAPEX,573.21
3568,Licencias Perpetuas,CAPEX,972.39
3569,Suscripciones SaaS,OPEX,948.76
3570,Suscripciones SaaS,OPEX,540.11
3571,Servicios Nube,OPEX,399.01
3572,Licencias Perpetuas,CAPEX,606.40
3573,Hardware,CAPEX,861.96
3574,Hardware,CAPEX,1255.19
3575,Viajes,OPEX,627.69
3576,Suscripciones SaaS,OPEX,612.65
3577,Licencias Perpetuas,CAPEX,1164.42
3578,Desarrollo a Medida,CAPEX,400.97
3579,Desarrollo a Medida,CAPEX,366.52
3580,Soporte,OPEX,2145.68
3581,Hardware,CAPEX,485.99
3582,Soporte,OPEX,530.48
3583,Desarrollo a Medida,CAPEX,663.77
3584,Licencias Perpetuas,CAPEX,390.89
3585,Licencias Perpetuas,CAPEX,663.94
3586,Servicios Nube,OPEX,517.94
3587,Servicios Nube,OPEX,676.64
3588,Servicios Nube,OPEX,625.76
3589,Soporte,OPEX,948.51
3590,Licencias Perpetuas,CAPEX,485.77
3591,Soporte,OPEX,1985.83
3592,Desarrollo a Medida,CAPEX,2078.19
3593,Servicios Nube,OPEX,1122.58
3594,Penalizaciones,OPEX,1283.60
3595,Penalizaciones,OPEX,3795.54
3596,Penalizaciones,OPEX,1066.26
3597,Penalizaciones,OPEX,1244.71
3598,Penalizaciones,OPEX,658.32
3599,Penalizaciones,OPEX,6226.28
3600,Penalizaciones,OPEX,1661.87
3601,Penalizaciones,OPEX,4454.68
3602,Penalizaciones,OPEX,994.41
3603,Penalizaciones,OPEX,3908.16
